EMDBID	MapModification	XmlModification	ImageModification	MapFile	XmlFile	ImageFile
8860	10/18/17	12/14/18	10/18/17	/pub/databases/emdb/structures/EMD-8860/map/emd_8860.map.gz	/pub/databases/emdb/structures/EMD-8860/header/emd-8860.xml	/pub/databases/emdb/structures/EMD-8860/images/emd_8860.png
8862	01/02/18	12/14/18	01/02/18	/pub/databases/emdb/structures/EMD-8862/map/emd_8862.map.gz	/pub/databases/emdb/structures/EMD-8862/header/emd-8862.xml	/pub/databases/emdb/structures/EMD-8862/images/emd_8862.png
8863	02/08/18	12/14/18	02/08/18	/pub/databases/emdb/structures/EMD-8863/map/emd_8863.map.gz	/pub/databases/emdb/structures/EMD-8863/header/emd-8863.xml	/pub/databases/emdb/structures/EMD-8863/images/emd_8863.png
8864	02/08/18	12/14/18	02/08/18	/pub/databases/emdb/structures/EMD-8864/map/emd_8864.map.gz	/pub/databases/emdb/structures/EMD-8864/header/emd-8864.xml	/pub/databases/emdb/structures/EMD-8864/images/emd_8864.png
8865	02/08/18	12/14/18	02/08/18	/pub/databases/emdb/structures/EMD-8865/map/emd_8865.map.gz	/pub/databases/emdb/structures/EMD-8865/header/emd-8865.xml	/pub/databases/emdb/structures/EMD-8865/images/emd_8865.png
8866	02/08/18	12/14/18	02/08/18	/pub/databases/emdb/structures/EMD-8866/map/emd_8866.map.gz	/pub/databases/emdb/structures/EMD-8866/header/emd-8866.xml	/pub/databases/emdb/structures/EMD-8866/images/emd_8866.png
8867	02/08/18	12/14/18	02/08/18	/pub/databases/emdb/structures/EMD-8867/map/emd_8867.map.gz	/pub/databases/emdb/structures/EMD-8867/header/emd-8867.xml	/pub/databases/emdb/structures/EMD-8867/images/emd_8867.png
8868	12/05/18	12/14/18	12/05/18	/pub/databases/emdb/structures/EMD-8868/map/emd_8868.map.gz	/pub/databases/emdb/structures/EMD-8868/header/emd-8868.xml	/pub/databases/emdb/structures/EMD-8868/images/emd_8868_1.png
8869	02/08/18	12/14/18	02/08/18	/pub/databases/emdb/structures/EMD-8869/map/emd_8869.map.gz	/pub/databases/emdb/structures/EMD-8869/header/emd-8869.xml	/pub/databases/emdb/structures/EMD-8869/images/emd_8869.png
8871	12/06/17	12/14/18	12/06/17	/pub/databases/emdb/structures/EMD-8871/map/emd_8871.map.gz	/pub/databases/emdb/structures/EMD-8871/header/emd-8871.xml	/pub/databases/emdb/structures/EMD-8871/images/emd_8871.png
8874	06/20/18	12/14/18	06/20/18	/pub/databases/emdb/structures/EMD-8874/map/emd_8874.map.gz	/pub/databases/emdb/structures/EMD-8874/header/emd-8874.xml	/pub/databases/emdb/structures/EMD-8874/images/emd_8874.png
8881	10/16/17	12/14/18	10/16/17	/pub/databases/emdb/structures/EMD-8881/map/emd_8881.map.gz	/pub/databases/emdb/structures/EMD-8881/header/emd-8881.xml	/pub/databases/emdb/structures/EMD-8881/images/emd_8881.png
8882	10/16/17	12/14/18	10/16/17	/pub/databases/emdb/structures/EMD-8882/map/emd_8882.map.gz	/pub/databases/emdb/structures/EMD-8882/header/emd-8882.xml	/pub/databases/emdb/structures/EMD-8882/images/emd_8882.png
8883	10/16/17	12/14/18	10/16/17	/pub/databases/emdb/structures/EMD-8883/map/emd_8883.map.gz	/pub/databases/emdb/structures/EMD-8883/header/emd-8883.xml	/pub/databases/emdb/structures/EMD-8883/images/emd_8883.png
8884	11/19/18	12/14/18	11/19/18	/pub/databases/emdb/structures/EMD-8884/map/emd_8884.map.gz	/pub/databases/emdb/structures/EMD-8884/header/emd-8884.xml	/pub/databases/emdb/structures/EMD-8884/images/emd_8884.png
8885	02/08/18	12/14/18	02/08/18	/pub/databases/emdb/structures/EMD-8885/map/emd_8885.map.gz	/pub/databases/emdb/structures/EMD-8885/header/emd-8885.xml	/pub/databases/emdb/structures/EMD-8885/images/emd_8885.png
8886	11/13/17	12/14/18	11/13/17	/pub/databases/emdb/structures/EMD-8886/map/emd_8886.map.gz	/pub/databases/emdb/structures/EMD-8886/header/emd-8886.xml	/pub/databases/emdb/structures/EMD-8886/images/emd_8886.png
8887	11/29/17	12/14/18	11/29/17	/pub/databases/emdb/structures/EMD-8887/map/emd_8887.map.gz	/pub/databases/emdb/structures/EMD-8887/header/emd-8887.xml	/pub/databases/emdb/structures/EMD-8887/images/emd_8887.png
8888	07/12/18	12/14/18	07/12/18	/pub/databases/emdb/structures/EMD-8888/map/emd_8888.map.gz	/pub/databases/emdb/structures/EMD-8888/header/emd-8888.xml	/pub/databases/emdb/structures/EMD-8888/images/emd_8888.png
8889	07/12/18	12/14/18	07/12/18	/pub/databases/emdb/structures/EMD-8889/map/emd_8889.map.gz	/pub/databases/emdb/structures/EMD-8889/header/emd-8889.xml	/pub/databases/emdb/structures/EMD-8889/images/emd_8889.png
8890	07/12/18	12/14/18	07/12/18	/pub/databases/emdb/structures/EMD-8890/map/emd_8890.map.gz	/pub/databases/emdb/structures/EMD-8890/header/emd-8890.xml	/pub/databases/emdb/structures/EMD-8890/images/emd_8890.png
8891	07/12/18	12/14/18	07/12/18	/pub/databases/emdb/structures/EMD-8891/map/emd_8891.map.gz	/pub/databases/emdb/structures/EMD-8891/header/emd-8891.xml	/pub/databases/emdb/structures/EMD-8891/images/emd_8891.png
8892	07/12/18	12/14/18	07/12/18	/pub/databases/emdb/structures/EMD-8892/map/emd_8892.map.gz	/pub/databases/emdb/structures/EMD-8892/header/emd-8892.xml	/pub/databases/emdb/structures/EMD-8892/images/emd_8892.png
8893	07/12/18	12/14/18	07/12/18	/pub/databases/emdb/structures/EMD-8893/map/emd_8893.map.gz	/pub/databases/emdb/structures/EMD-8893/header/emd-8893.xml	/pub/databases/emdb/structures/EMD-8893/images/emd_8893.png
8894	07/12/18	12/14/18	07/12/18	/pub/databases/emdb/structures/EMD-8894/map/emd_8894.map.gz	/pub/databases/emdb/structures/EMD-8894/header/emd-8894.xml	/pub/databases/emdb/structures/EMD-8894/images/emd_8894.png
8895	07/12/18	12/14/18	07/12/18	/pub/databases/emdb/structures/EMD-8895/map/emd_8895.map.gz	/pub/databases/emdb/structures/EMD-8895/header/emd-8895.xml	/pub/databases/emdb/structures/EMD-8895/images/emd_8895.png
8896	07/12/18	12/14/18	07/12/18	/pub/databases/emdb/structures/EMD-8896/map/emd_8896.map.gz	/pub/databases/emdb/structures/EMD-8896/header/emd-8896.xml	/pub/databases/emdb/structures/EMD-8896/images/emd_8896.png
8897	08/20/18	12/14/18	08/20/18	/pub/databases/emdb/structures/EMD-8897/map/emd_8897.map.gz	/pub/databases/emdb/structures/EMD-8897/header/emd-8897.xml	/pub/databases/emdb/structures/EMD-8897/images/emd_8897.png
8898	08/13/18	12/14/18	08/13/18	/pub/databases/emdb/structures/EMD-8898/map/emd_8898.map.gz	/pub/databases/emdb/structures/EMD-8898/header/emd-8898.xml	/pub/databases/emdb/structures/EMD-8898/images/emd_8898.png
8899	10/22/18	12/14/18	10/22/18	/pub/databases/emdb/structures/EMD-8899/map/emd_8899.map.gz	/pub/databases/emdb/structures/EMD-8899/header/emd-8899.xml	/pub/databases/emdb/structures/EMD-8899/images/emd_8899.png
8900	10/22/18	12/14/18	10/22/18	/pub/databases/emdb/structures/EMD-8900/map/emd_8900.map.gz	/pub/databases/emdb/structures/EMD-8900/header/emd-8900.xml	/pub/databases/emdb/structures/EMD-8900/images/emd_8900.png
8901	10/01/18	12/14/18	10/01/18	/pub/databases/emdb/structures/EMD-8901/map/emd_8901.map.gz	/pub/databases/emdb/structures/EMD-8901/header/emd-8901.xml	/pub/databases/emdb/structures/EMD-8901/images/emd_8901.png
8902	11/26/18	12/14/18	11/26/18	/pub/databases/emdb/structures/EMD-8902/map/emd_8902.map.gz	/pub/databases/emdb/structures/EMD-8902/header/emd-8902.xml	/pub/databases/emdb/structures/EMD-8902/images/emd_8902.png
8903	11/26/18	12/14/18	11/26/18	/pub/databases/emdb/structures/EMD-8903/map/emd_8903.map.gz	/pub/databases/emdb/structures/EMD-8903/header/emd-8903.xml	/pub/databases/emdb/structures/EMD-8903/images/emd_8903.png
8908	07/02/18	12/14/18	07/02/18	/pub/databases/emdb/structures/EMD-8908/map/emd_8908.map.gz	/pub/databases/emdb/structures/EMD-8908/header/emd-8908.xml	/pub/databases/emdb/structures/EMD-8908/images/emd_8908.png
8909	10/18/18	12/14/18	10/18/18	/pub/databases/emdb/structures/EMD-8909/map/emd_8909.map.gz	/pub/databases/emdb/structures/EMD-8909/header/emd-8909.xml	/pub/databases/emdb/structures/EMD-8909/images/emd_8909.png
8911	07/03/18	12/14/18	07/03/18	/pub/databases/emdb/structures/EMD-8911/map/emd_8911.map.gz	/pub/databases/emdb/structures/EMD-8911/header/emd-8911.xml	/pub/databases/emdb/structures/EMD-8911/images/emd_8911.png
8912	07/16/18	12/14/18	07/16/18	/pub/databases/emdb/structures/EMD-8912/map/emd_8912.map.gz	/pub/databases/emdb/structures/EMD-8912/header/emd-8912.xml	/pub/databases/emdb/structures/EMD-8912/images/emd_8912.png
8913	09/24/18	12/14/18	09/24/18	/pub/databases/emdb/structures/EMD-8913/map/emd_8913.map.gz	/pub/databases/emdb/structures/EMD-8913/header/emd-8913.xml	/pub/databases/emdb/structures/EMD-8913/images/emd_8913.png
8914	09/24/18	12/14/18	09/24/18	/pub/databases/emdb/structures/EMD-8914/map/emd_8914.map.gz	/pub/databases/emdb/structures/EMD-8914/header/emd-8914.xml	/pub/databases/emdb/structures/EMD-8914/images/emd_8914.png
8915	09/24/18	12/14/18	09/24/18	/pub/databases/emdb/structures/EMD-8915/map/emd_8915.map.gz	/pub/databases/emdb/structures/EMD-8915/header/emd-8915.xml	/pub/databases/emdb/structures/EMD-8915/images/emd_8915.png
8916	01/07/19	01/11/19	01/07/19	/pub/databases/emdb/structures/EMD-8916/map/emd_8916.map.gz	/pub/databases/emdb/structures/EMD-8916/header/emd-8916.xml	/pub/databases/emdb/structures/EMD-8916/images/emd_8916.png
8917	01/07/19	01/11/19	01/07/19	/pub/databases/emdb/structures/EMD-8917/map/emd_8917.map.gz	/pub/databases/emdb/structures/EMD-8917/header/emd-8917.xml	/pub/databases/emdb/structures/EMD-8917/images/emd_8917.png
8918	10/08/18	12/14/18	10/08/18	/pub/databases/emdb/structures/EMD-8918/map/emd_8918.map.gz	/pub/databases/emdb/structures/EMD-8918/header/emd-8918.xml	/pub/databases/emdb/structures/EMD-8918/images/emd_8918.png
8919	08/29/18	12/14/18	08/29/18	/pub/databases/emdb/structures/EMD-8919/map/emd_8919.map.gz	/pub/databases/emdb/structures/EMD-8919/header/emd-8919.xml	/pub/databases/emdb/structures/EMD-8919/images/emd_8919.png
8920	08/29/18	12/14/18	08/29/18	/pub/databases/emdb/structures/EMD-8920/map/emd_8920.map.gz	/pub/databases/emdb/structures/EMD-8920/header/emd-8920.xml	/pub/databases/emdb/structures/EMD-8920/images/emd_8920.png
8921	08/29/18	12/14/18	08/29/18	/pub/databases/emdb/structures/EMD-8921/map/emd_8921.map.gz	/pub/databases/emdb/structures/EMD-8921/header/emd-8921.xml	/pub/databases/emdb/structures/EMD-8921/images/emd_8921.png
8922	07/30/18	12/14/18	07/30/18	/pub/databases/emdb/structures/EMD-8922/map/emd_8922.map.gz	/pub/databases/emdb/structures/EMD-8922/header/emd-8922.xml	/pub/databases/emdb/structures/EMD-8922/images/emd_8922.png
8923	07/30/18	12/14/18	07/30/18	/pub/databases/emdb/structures/EMD-8923/map/emd_8923.map.gz	/pub/databases/emdb/structures/EMD-8923/header/emd-8923.xml	/pub/databases/emdb/structures/EMD-8923/images/emd_8923.png
8924	09/24/18	12/14/18	09/24/18	/pub/databases/emdb/structures/EMD-8924/map/emd_8924.map.gz	/pub/databases/emdb/structures/EMD-8924/header/emd-8924.xml	/pub/databases/emdb/structures/EMD-8924/images/emd_8924.png
8925	09/08/18	12/14/18	09/08/18	/pub/databases/emdb/structures/EMD-8925/map/emd_8925.map.gz	/pub/databases/emdb/structures/EMD-8925/header/emd-8925.xml	/pub/databases/emdb/structures/EMD-8925/images/emd_8925.png
8926	01/02/19	01/04/19	01/02/19	/pub/databases/emdb/structures/EMD-8926/map/emd_8926.map.gz	/pub/databases/emdb/structures/EMD-8926/header/emd-8926.xml	/pub/databases/emdb/structures/EMD-8926/images/emd_8926.png
8927	01/02/19	01/04/19	01/02/19	/pub/databases/emdb/structures/EMD-8927/map/emd_8927.map.gz	/pub/databases/emdb/structures/EMD-8927/header/emd-8927.xml	/pub/databases/emdb/structures/EMD-8927/images/emd_8927.png
8932	09/20/18	12/14/18	09/20/18	/pub/databases/emdb/structures/EMD-8932/map/emd_8932.map.gz	/pub/databases/emdb/structures/EMD-8932/header/emd-8932.xml	/pub/databases/emdb/structures/EMD-8932/images/emd_8932.png
8934	09/12/18	12/14/18	09/12/18	/pub/databases/emdb/structures/EMD-8934/map/emd_8934.map.gz	/pub/databases/emdb/structures/EMD-8934/header/emd-8934.xml	/pub/databases/emdb/structures/EMD-8934/images/emd_8934.png
8935	09/06/18	12/14/18	09/06/18	/pub/databases/emdb/structures/EMD-8935/map/emd_8935.map.gz	/pub/databases/emdb/structures/EMD-8935/header/emd-8935.xml	/pub/databases/emdb/structures/EMD-8935/images/emd_8935.png
8936	09/06/18	12/14/18	09/06/18	/pub/databases/emdb/structures/EMD-8936/map/emd_8936.map.gz	/pub/databases/emdb/structures/EMD-8936/header/emd-8936.xml	/pub/databases/emdb/structures/EMD-8936/images/emd_8936.png
8937	09/25/18	12/14/18	09/25/18	/pub/databases/emdb/structures/EMD-8937/map/emd_8937.map.gz	/pub/databases/emdb/structures/EMD-8937/header/emd-8937.xml	/pub/databases/emdb/structures/EMD-8937/images/emd_8937.png
8939	12/19/18	12/21/18	12/19/18	/pub/databases/emdb/structures/EMD-8939/map/emd_8939.map.gz	/pub/databases/emdb/structures/EMD-8939/header/emd-8939.xml	/pub/databases/emdb/structures/EMD-8939/images/emd_8939.png
8944	07/16/18	12/14/18	07/16/18	/pub/databases/emdb/structures/EMD-8944/map/emd_8944.map.gz	/pub/databases/emdb/structures/EMD-8944/header/emd-8944.xml	/pub/databases/emdb/structures/EMD-8944/images/emd_8944.png
8951	09/04/18	12/14/18	09/04/18	/pub/databases/emdb/structures/EMD-8951/map/emd_8951.map.gz	/pub/databases/emdb/structures/EMD-8951/header/emd-8951.xml	/pub/databases/emdb/structures/EMD-8951/images/emd_8951.png
8952	09/04/18	12/14/18	09/04/18	/pub/databases/emdb/structures/EMD-8952/map/emd_8952.map.gz	/pub/databases/emdb/structures/EMD-8952/header/emd-8952.xml	/pub/databases/emdb/structures/EMD-8952/images/emd_8952.png
8953	10/09/18	12/14/18	10/09/18	/pub/databases/emdb/structures/EMD-8953/map/emd_8953.map.gz	/pub/databases/emdb/structures/EMD-8953/header/emd-8953.xml	/pub/databases/emdb/structures/EMD-8953/images/emd_8953.png
8954	10/08/18	12/14/18	10/08/18	/pub/databases/emdb/structures/EMD-8954/map/emd_8954.map.gz	/pub/databases/emdb/structures/EMD-8954/header/emd-8954.xml	/pub/databases/emdb/structures/EMD-8954/images/emd_8954.png
8955	08/23/18	12/14/18	08/23/18	/pub/databases/emdb/structures/EMD-8955/map/emd_8955.map.gz	/pub/databases/emdb/structures/EMD-8955/header/emd-8955.xml	/pub/databases/emdb/structures/EMD-8955/images/emd_8955.png
8956	09/08/18	12/14/18	09/08/18	/pub/databases/emdb/structures/EMD-8956/map/emd_8956.map.gz	/pub/databases/emdb/structures/EMD-8956/header/emd-8956.xml	/pub/databases/emdb/structures/EMD-8956/images/emd_8956.png
8957	09/10/18	12/14/18	09/10/18	/pub/databases/emdb/structures/EMD-8957/map/emd_8957.map.gz	/pub/databases/emdb/structures/EMD-8957/header/emd-8957.xml	/pub/databases/emdb/structures/EMD-8957/images/emd_8957.png
8958	09/10/18	12/14/18	09/10/18	/pub/databases/emdb/structures/EMD-8958/map/emd_8958.map.gz	/pub/databases/emdb/structures/EMD-8958/header/emd-8958.xml	/pub/databases/emdb/structures/EMD-8958/images/emd_8958.png
8960	09/10/18	12/14/18	09/10/18	/pub/databases/emdb/structures/EMD-8960/map/emd_8960.map.gz	/pub/databases/emdb/structures/EMD-8960/header/emd-8960.xml	/pub/databases/emdb/structures/EMD-8960/images/emd_8960.png
8961	08/16/18	12/14/18	08/16/18	/pub/databases/emdb/structures/EMD-8961/map/emd_8961.map.gz	/pub/databases/emdb/structures/EMD-8961/header/emd-8961.xml	/pub/databases/emdb/structures/EMD-8961/images/emd_8961.png
8962	08/16/18	12/14/18	08/16/18	/pub/databases/emdb/structures/EMD-8962/map/emd_8962.map.gz	/pub/databases/emdb/structures/EMD-8962/header/emd-8962.xml	/pub/databases/emdb/structures/EMD-8962/images/emd_8962.png
8969	12/18/18	12/21/18	12/18/18	/pub/databases/emdb/structures/EMD-8969/map/emd_8969.map.gz	/pub/databases/emdb/structures/EMD-8969/header/emd-8969.xml	/pub/databases/emdb/structures/EMD-8969/images/emd_8969.png
8970	12/18/18	12/21/18	12/18/18	/pub/databases/emdb/structures/EMD-8970/map/emd_8970.map.gz	/pub/databases/emdb/structures/EMD-8970/header/emd-8970.xml	/pub/databases/emdb/structures/EMD-8970/images/emd_8970.png
8971	12/18/18	12/21/18	12/18/18	/pub/databases/emdb/structures/EMD-8971/map/emd_8971.map.gz	/pub/databases/emdb/structures/EMD-8971/header/emd-8971.xml	/pub/databases/emdb/structures/EMD-8971/images/emd_8971.png
8972	12/18/18	12/21/18	12/18/18	/pub/databases/emdb/structures/EMD-8972/map/emd_8972.map.gz	/pub/databases/emdb/structures/EMD-8972/header/emd-8972.xml	/pub/databases/emdb/structures/EMD-8972/images/emd_8972.png
8973	12/18/18	12/21/18	12/18/18	/pub/databases/emdb/structures/EMD-8973/map/emd_8973.map.gz	/pub/databases/emdb/structures/EMD-8973/header/emd-8973.xml	/pub/databases/emdb/structures/EMD-8973/images/emd_8973.png
8974	12/18/18	12/21/18	12/18/18	/pub/databases/emdb/structures/EMD-8974/map/emd_8974.map.gz	/pub/databases/emdb/structures/EMD-8974/header/emd-8974.xml	/pub/databases/emdb/structures/EMD-8974/images/emd_8974.png
8975	12/18/18	12/21/18	12/18/18	/pub/databases/emdb/structures/EMD-8975/map/emd_8975.map.gz	/pub/databases/emdb/structures/EMD-8975/header/emd-8975.xml	/pub/databases/emdb/structures/EMD-8975/images/emd_8975.png
8976	10/29/18	12/14/18	10/29/18	/pub/databases/emdb/structures/EMD-8976/map/emd_8976.map.gz	/pub/databases/emdb/structures/EMD-8976/header/emd-8976.xml	/pub/databases/emdb/structures/EMD-8976/images/emd_8976.png
8978	09/10/18	12/14/18	09/10/18	/pub/databases/emdb/structures/EMD-8978/map/emd_8978.map.gz	/pub/databases/emdb/structures/EMD-8978/header/emd-8978.xml	/pub/databases/emdb/structures/EMD-8978/images/emd_8978.png
8982	11/12/18	12/14/18	11/12/18	/pub/databases/emdb/structures/EMD-8982/map/emd_8982.map.gz	/pub/databases/emdb/structures/EMD-8982/header/emd-8982.xml	/pub/databases/emdb/structures/EMD-8982/images/emd_8982.png
8983	11/12/18	12/14/18	11/12/18	/pub/databases/emdb/structures/EMD-8983/map/emd_8983.map.gz	/pub/databases/emdb/structures/EMD-8983/header/emd-8983.xml	/pub/databases/emdb/structures/EMD-8983/images/emd_8983.png
8984	11/12/18	12/14/18	11/12/18	/pub/databases/emdb/structures/EMD-8984/map/emd_8984.map.gz	/pub/databases/emdb/structures/EMD-8984/header/emd-8984.xml	/pub/databases/emdb/structures/EMD-8984/images/emd_8984.png
8985	11/12/18	12/14/18	11/12/18	/pub/databases/emdb/structures/EMD-8985/map/emd_8985.map.gz	/pub/databases/emdb/structures/EMD-8985/header/emd-8985.xml	/pub/databases/emdb/structures/EMD-8985/images/emd_8985.png
8986	11/12/18	12/14/18	11/12/18	/pub/databases/emdb/structures/EMD-8986/map/emd_8986.map.gz	/pub/databases/emdb/structures/EMD-8986/header/emd-8986.xml	/pub/databases/emdb/structures/EMD-8986/images/emd_8986.png
8997	10/01/18	12/14/18	10/01/18	/pub/databases/emdb/structures/EMD-8997/map/emd_8997.map.gz	/pub/databases/emdb/structures/EMD-8997/header/emd-8997.xml	/pub/databases/emdb/structures/EMD-8997/images/emd_8997.png
8998	10/01/18	12/14/18	10/01/18	/pub/databases/emdb/structures/EMD-8998/map/emd_8998.map.gz	/pub/databases/emdb/structures/EMD-8998/header/emd-8998.xml	/pub/databases/emdb/structures/EMD-8998/images/emd_8998.png
8999	10/01/18	12/14/18	10/01/18	/pub/databases/emdb/structures/EMD-8999/map/emd_8999.map.gz	/pub/databases/emdb/structures/EMD-8999/header/emd-8999.xml	/pub/databases/emdb/structures/EMD-8999/images/emd_8999.png
9000	11/22/18	12/14/18	11/22/18	/pub/databases/emdb/structures/EMD-9000/map/emd_9000.map.gz	/pub/databases/emdb/structures/EMD-9000/header/emd-9000.xml	/pub/databases/emdb/structures/EMD-9000/images/emd_9000.png
9001	11/22/18	12/14/18	11/22/18	/pub/databases/emdb/structures/EMD-9001/map/emd_9001.map.gz	/pub/databases/emdb/structures/EMD-9001/header/emd-9001.xml	/pub/databases/emdb/structures/EMD-9001/images/emd_9001.png
9002	11/22/18	12/14/18	11/22/18	/pub/databases/emdb/structures/EMD-9002/map/emd_9002.map.gz	/pub/databases/emdb/structures/EMD-9002/header/emd-9002.xml	/pub/databases/emdb/structures/EMD-9002/images/emd_9002.png
9004	10/01/18	12/14/18	10/01/18	/pub/databases/emdb/structures/EMD-9004/map/emd_9004.map.gz	/pub/databases/emdb/structures/EMD-9004/header/emd-9004.xml	/pub/databases/emdb/structures/EMD-9004/images/emd_9004.png
9005	08/07/18	12/14/18	08/07/18	/pub/databases/emdb/structures/EMD-9005/map/emd_9005.map.gz	/pub/databases/emdb/structures/EMD-9005/header/emd-9005.xml	/pub/databases/emdb/structures/EMD-9005/images/emd_9005.png
9012	09/10/18	12/14/18	09/10/18	/pub/databases/emdb/structures/EMD-9012/map/emd_9012.map.gz	/pub/databases/emdb/structures/EMD-9012/header/emd-9012.xml	/pub/databases/emdb/structures/EMD-9012/images/emd_9012.png
9013	09/27/18	12/14/18	09/27/18	/pub/databases/emdb/structures/EMD-9013/map/emd_9013.map.gz	/pub/databases/emdb/structures/EMD-9013/header/emd-9013.xml	/pub/databases/emdb/structures/EMD-9013/images/emd_9013.png
